previous_sub_count,last_updated,average_per_second,average_per_minute,average_per_day
"4550000","2024-05-28T09:52:38.831Z","20.61855670103093","1237.1134020618558","1781443.2989690723"
"4560000","2024-05-28T10:00:34.950Z","21.008403361344538","1260.5042016806722","1815126.050420168"
"4570000","2024-05-28T10:08:32.787Z","20.964360587002098","1257.861635220126","1811320.7547169812"
"4580000","2024-05-28T10:16:35.183Z","20.74688796680498","1244.8132780082988","1792531.1203319503"
"4590000","2024-05-28T10:24:35.409Z","20.833333333333332","1250","1800000"
"4600000","2024-05-28T10:32:47.659Z","20.32520325203252","1219.5121951219512","1756097.5609756096"
"4610000","2024-05-28T10:41:12.619Z","19.841269841269842","1190.4761904761906","1714285.7142857143"
"4620000","2024-05-28T10:49:35.624Z","19.880715705765407","1192.8429423459245","1717693.8369781312"
"4630000","2024-05-28T10:58:03.554Z","19.723865877712033","1183.4319526627219","1704142.0118343197"
"4640000","2024-05-28T11:06:35.717Z","19.53125","1171.875","1687500"
"4650000","2024-05-28T11:15:39.405Z","18.41620626151013","1104.9723756906078","1591160.2209944753"
"4660000","2024-05-28T11:24:16.477Z","19.342359767891683","1160.5415860735009","1671179.8839458413"
"4670000","2024-05-28T11:32:54.014Z","19.342359767891683","1160.5415860735009","1671179.8839458413"
"4680000","2024-05-28T11:41:27.990Z","19.49317738791423","1169.5906432748538","1684210.5263157894"
"4690000","2024-05-28T11:49:50.423Z","19.9203187250996","1195.219123505976","1721115.5378486055"
"4700000","2024-05-28T11:58:17.130Z","19.76284584980237","1185.7707509881423","1707509.8814229248"
"4710000","2024-05-28T12:04:52.292Z","25.31645569620253","1518.987341772152","2187341.7721518986"
"4720000","2024-05-28T12:08:13.289Z","50","3000","4320000"
"4730000","2024-05-28T12:11:05.184Z","58.47953216374269","3508.7719298245615","5052631.578947368"
"4740000","2024-05-28T12:13:59.763Z","57.47126436781609","3448.2758620689656","4965517.24137931"
"4750000","2024-05-28T12:16:59.143Z","55.865921787709496","3351.95530726257","4826815.642458101"
"4760000","2024-05-28T12:19:56.667Z","56.49717514124294","3389.8305084745766","4881355.93220339"
"4770000","2024-05-28T12:23:07.209Z","52.63157894736842","3157.894736842105","4547368.421052631"
"4780000","2024-05-28T12:26:13.316Z","53.763440860215056","3225.8064516129034","4645161.29032258"
"4790000","2024-05-28T12:29:35.218Z","51.02040816326531","3061.2244897959185","4408163.265306123"
"4800000","2024-05-28T12:32:52.171Z","51.02040816326531","3061.2244897959185","4408163.265306123"
"4810000","2024-05-28T12:36:44.555Z","43.10344827586207","2586.206896551724","3724137.931034483"
"4820000","2024-05-28T12:40:28.719Z","44.642857142857146","2678.571428571429","3857142.8571428573"
"4830000","2024-05-28T12:43:21.450Z","58.13953488372093","3488.3720930232557","5023255.813953488"
"4840000","2024-05-28T12:47:06.742Z","44.44444444444444","2666.6666666666665","3840000"
"4850000","2024-05-28T12:51:00.575Z","42.918454935622314","2575.107296137339","3708154.5064377678"
"4860000","2024-05-28T12:54:55.891Z","42.5531914893617","2553.191489361702","3676595.7446808508"
"4870000","2024-05-28T12:59:01.047Z","40.816326530612244","2448.9795918367345","3526530.612244898"
"4880000","2024-05-28T13:03:22.494Z","38.31417624521073","2298.8505747126437","3310344.827586207"
"4890000","2024-05-28T13:08:07.534Z","35.08771929824562","2105.263157894737","3031578.947368421"
"4900000","2024-05-28T13:13:45.452Z","29.673590504451038","1780.4154302670622","2563798.21958457"
"4910000","2024-05-28T13:19:17.560Z","30.120481927710845","1807.2289156626507","2602409.638554217"
"4920000","2024-05-28T13:25:00.670Z","29.154518950437318","1749.271137026239","2518950.4373177844"
"4930000","2024-05-28T13:30:46.556Z","28.985507246376812","1739.1304347826087","2504347.8260869565"
"4940000","2024-05-28T13:36:44.131Z","28.011204481792717","1680.672268907563","2420168.067226891"
"4950000","2024-05-28T13:43:01.162Z","27.17391304347826","1630.4347826086957","2347826.086956522"
"4960000","2024-05-28T13:49:15.412Z","26.737967914438503","1604.2780748663101","2310160.4278074866"
"4970000","2024-05-28T13:55:58.768Z","24.81389578163772","1488.8337468982631","2143920.595533499"
"4980000","2024-05-28T14:02:48.249Z","24.449877750611247","1466.992665036675","2112469.437652812"
"4990000","2024-05-28T14:09:38.379Z","24.390243902439025","1463.4146341463415","2107317.073170732"
"5000000","2024-05-28T14:16:43.309Z","23.58490566037736","1415.0943396226417","2037735.8490566039"
"5010000","2024-05-28T14:23:44.191Z","23.80952380952381","1428.5714285714287","2057142.8571428573"
"5020000","2024-05-28T14:30:59.367Z","22.988505747126435","1379.310344827586","1986206.896551724"
"5030000","2024-05-28T14:34:23.006Z","49.26108374384236","2955.6650246305417","4256157.63546798"
"5040000","2024-05-28T14:35:07.501Z","227.27272727272728","13636.363636363636","19636363.636363637"
"5050000","2024-05-28T14:35:46.800Z","256.4102564102564","15384.615384615385","22153846.153846152"
"5060000","2024-05-28T14:36:29.305Z","238.0952380952381","14285.714285714286","20571428.57142857"
"5070000","2024-05-28T14:37:13.479Z","263.1578947368421","15789.473684210525","22736842.105263155"
"5080000","2024-05-28T14:38:02.163Z","208.33333333333334","12500","18000000"
"5090000","2024-05-28T14:38:49.129Z","238.0952380952381","14285.714285714286","20571428.57142857"
